blkidfp00,statefp00,countyfp00,vtdidfp00,vtdst00,assign_method
320130105002378,32,013,320130040,0040,centroid
320130105002284,32,013,320130045,0045,centroid
320130105002379,32,013,320130040,0040,centroid
320130105002383,32,013,320130045,0045,centroid
320130105002018,32,013,320130040,0040,centroid
320130105002197,32,013,320130040,0040,centroid
320130105002186,32,013,320130040,0040,centroid
320130105002191,32,013,320130040,0040,centroid
320130105003540,32,013,320130030,0030,centroid
320130107002076,32,013,320130015,0015,centroid
320130105003870,32,013,320130030,0030,centroid
320130105003365,32,013,320130030,0030,centroid
320130105003373,32,013,320130030,0030,centroid
320130105003516,32,013,320130030,0030,centroid
320130105003521,32,013,320130030,0030,centroid
320130105003550,32,013,320130030,0030,centroid
320130105003506,32,013,320130030,0030,centroid
320130105003507,32,013,320130025,0025,centroid
320130105003801,32,013,320130025,0025,centroid
320130107002091,32,013,320130015,0015,centroid
320130106001377,32,013,320130025,0025,centroid
320130105003715,32,013,320130030,0030,centroid
320130106001336,32,013,320130025,0025,centroid
320130105002700,32,013,320130050,0050,centroid
320130105002198,32,013,320130040,0040,centroid
320130105002216,32,013,320130040,0040,centroid
320130105001106,32,013,320130040,0040,centroid
320130105001055,32,013,320130040,0040,centroid
320130105002106,32,013,320130040,0040,centroid
320130105002371,32,013,320130040,0040,centroid
320130105002735,32,013,320130050,0050,centroid
320130105002670,32,013,320130050,0050,centroid
320130105002256,32,013,320130050,0050,centroid
320130105002663,32,013,320130050,0050,centroid
320130105002664,32,013,320130050,0050,centroid
320130105002659,32,013,320130050,0050,centroid
320130105002658,32,013,320130050,0050,centroid
320130107001009,32,013,320130010,0010,centroid
320130106001645,32,013,320130005,0005,centroid
320130105003382,32,013,320130030,0030,centroid
320130105003379,32,013,320130030,0030,centroid
320130105003523,32,013,320130030,0030,centroid
320130105003413,32,013,320130030,0030,centroid
320130105003836,32,013,320130030,0030,centroid
320130105003832,32,013,320130050,0050,centroid
320130105003414,32,013,320130030,0030,centroid
320130105003333,32,013,320130030,0030,centroid
320130105003684,32,013,320130030,0030,centroid
320130105004123,32,013,320130030,0030,centroid
320130105004152,32,013,320130030,0030,centroid
320130106002120,32,013,320130050,0050,centroid
320130106001205,32,013,320130035,0035,centroid
320130106002137,32,013,320130050,0050,centroid
320130106002124,32,013,320130050,0050,centroid
320130106001404,32,013,320130035,0035,centroid
320130106001471,32,013,320130035,0035,centroid
320130106001541,32,013,320130035,0035,centroid
320130106001546,32,013,320130035,0035,centroid
320130106002037,32,013,320130050,0050,centroid
320130106002075,32,013,320130050,0050,centroid
320130106002048,32,013,320130050,0050,centroid
320130106002059,32,013,320130050,0050,centroid
320130106001705,32,013,320130035,0035,centroid
320130106001307,32,013,320130050,0050,centroid
320130106002080,32,013,320130050,0050,centroid
320130105003217,32,013,320130030,0030,centroid
320130105003607,32,013,320130030,0030,centroid
320130105003287,32,013,320130030,0030,centroid
320130105003595,32,013,320130030,0030,centroid
320130105003432,32,013,320130045,0045,centroid
320130105003165,32,013,320130045,0045,centroid
320130105003611,32,013,320130030,0030,centroid
320130105003066,32,013,320130030,0030,centroid
320130105003067,32,013,320130030,0030,centroid
320130105003245,32,013,320130030,0030,centroid
320130105003668,32,013,320130030,0030,centroid
320130105003635,32,013,320130030,0030,centroid
320130105003636,32,013,320130030,0030,centroid
320130106001745,32,013,320130035,0035,centroid
320130106001475,32,013,320130035,0035,centroid
320130106002109,32,013,320130050,0050,centroid
320130106001843,32,013,320130035,0035,centroid
320130106001825,32,013,320130035,0035,centroid
320130106001056,32,013,320130050,0050,centroid
320130106001959,32,013,320130035,0035,centroid
320130106001858,32,013,320130035,0035,centroid
320130106001970,32,013,320130035,0035,centroid
320130106001979,32,013,320130035,0035,centroid
320130106001978,32,013,320130035,0035,centroid
320130106001397,32,013,320130035,0035,centroid
320130106001457,32,013,320130035,0035,centroid
320130105002275,32,013,320130040,0040,centroid
320130105002381,32,013,320130045,0045,centroid
320130105002387,32,013,320130045,0045,centroid
320130105002192,32,013,320130040,0040,centroid
320130105002641,32,013,320130040,0040,centroid
320130105002232,32,013,320130040,0040,centroid
320130105002177,32,013,320130040,0040,centroid
320130105002446,32,013,320130045,0045,centroid
320130105002441,32,013,320130045,0045,centroid
320130105002450,32,013,320130045,0045,centroid
320130105002293,32,013,320130045,0045,centroid
320130105002440,32,013,320130040,0040,centroid
320130105002436,32,013,320130040,0040,centroid
320130105002406,32,013,320130045,0045,centroid
320130105002472,32,013,320130045,0045,centroid
320130105002255,32,013,320130040,0040,centroid
320130105003553,32,013,320130030,0030,centroid
320130105003716,32,013,320130030,0030,centroid
320130105003726,32,013,320130030,0030,centroid
320130105003520,32,013,320130030,0030,centroid
320130106002000,32,013,320130050,0050,centroid
320130106001001,32,013,320130050,0050,centroid
320130106001135,32,013,320130035,0035,centroid
320130106001572,32,013,320130035,0035,centroid
320130106001730,32,013,320130035,0035,centroid
320130106001002,32,013,320130050,0050,centroid
320130106001663,32,013,320130035,0035,centroid
320130106001835,32,013,320130035,0035,centroid
320130106001276,32,013,320130050,0050,centroid
320130106001278,32,013,320130050,0050,centroid
320130106001793,32,013,320130035,0035,centroid
320130106001796,32,013,320130035,0035,centroid
320130105002580,32,013,320130050,0050,centroid
320130105001167,32,013,320130040,0040,centroid
320130105001151,32,013,320130040,0040,centroid
320130105001148,32,013,320130040,0040,centroid
320130105002128,32,013,320130040,0040,centroid
320130105002099,32,013,320130040,0040,centroid
320130105001068,32,013,320130040,0040,centroid
320130105001012,32,013,320130040,0040,centroid
320130105001016,32,013,320130040,0040,centroid
320130105001069,32,013,320130040,0040,centroid
320130105002063,32,013,320130040,0040,centroid
320130105001025,32,013,320130040,0040,centroid
320130105001026,32,013,320130040,0040,centroid
320130105001126,32,013,320130040,0040,centroid
320130105002143,32,013,320130040,0040,centroid
320130105002241,32,013,320130040,0040,centroid
320130105002003,32,013,320130040,0040,centroid
320130105002150,32,013,320130040,0040,centroid
320130105003172,32,013,320130030,0030,centroid
320130105004108,32,013,320130025,0025,centroid
320130105004165,32,013,320130025,0025,centroid
320130105004057,32,013,320130020,0020,centroid
320130105003846,32,013,320130030,0030,centroid
320130105004040,32,013,320130020,0020,centroid
320130106001634,32,013,320130025,0025,centroid
320130106001652,32,013,320130005,0005,centroid
320130105003772,32,013,320130005,0005,centroid
320130107003002,32,013,320130005,0005,centroid
320130107003026,32,013,320130055,0055,centroid
320130107003027,32,013,320130055,0055,centroid
320130105005013,32,013,320130005,0005,centroid
320130105003844,32,013,320130030,0030,centroid
320130105002500,32,013,320130045,0045,centroid
320130105002463,32,013,320130045,0045,centroid
320130105002001,32,013,320130040,0040,centroid
320130105002707,32,013,320130050,0050,centroid
320130105002746,32,013,320130050,0050,centroid
320130105002598,32,013,320130040,0040,centroid
320130105002400,32,013,320130045,0045,centroid
320130105002399,32,013,320130045,0045,centroid
320130105003651,32,013,320130030,0030,centroid
320130105003135,32,013,320130045,0045,centroid
320130105003152,32,013,320130045,0045,centroid
320130105003882,32,013,320130045,0045,centroid
320130105003266,32,013,320130030,0030,centroid
320130105004191,32,013,320130020,0020,centroid
320130106001922,32,013,320130035,0035,centroid
320130106001927,32,013,320130035,0035,centroid
320130106002107,32,013,320130050,0050,centroid
320130106001939,32,013,320130035,0035,centroid
320130106001993,32,013,320130035,0035,centroid
320130106001988,32,013,320130035,0035,centroid
320130106001393,32,013,320130025,0025,centroid
320130106001447,32,013,320130035,0035,centroid
320130106001571,32,013,320130035,0035,centroid
320130106001439,32,013,320130035,0035,centroid
320130105003117,32,013,320130030,0030,centroid
320130105003196,32,013,320130030,0030,centroid
320130105003140,32,013,320130045,0045,centroid
320130105003232,32,013,320130030,0030,centroid
320130105003277,32,013,320130030,0030,centroid
320130105003227,32,013,320130030,0030,centroid
320130105003230,32,013,320130030,0030,centroid
320130105003231,32,013,320130030,0030,centroid
320130105003312,32,013,320130030,0030,centroid
320130105003603,32,013,320130030,0030,centroid
320130105003604,32,013,320130030,0030,centroid
320130106002038,32,013,320130050,0050,centroid
320130106001045,32,013,320130050,0050,centroid
320130106001530,32,013,320130035,0035,centroid
320130106001084,32,013,320130050,0050,centroid
320130106001105,32,013,320130035,0035,centroid
320130106002149,32,013,320130050,0050,centroid
320130106001252,32,013,320130050,0050,centroid
320130106001255,32,013,320130035,0035,centroid
320130106001116,32,013,320130035,0035,centroid
320130106001589,32,013,320130035,0035,centroid
320130106001214,32,013,320130035,0035,centroid
320130106001327,32,013,320130025,0025,centroid
320130106001167,32,013,320130035,0035,centroid
320130105003305,32,013,320130030,0030,centroid
320130105003090,32,013,320130030,0030,centroid
320130105003625,32,013,320130030,0030,centroid
320130105003624,32,013,320130030,0030,centroid
320130105003615,32,013,320130030,0030,centroid
320130105003964,32,013,320130030,0030,centroid
320130105003002,32,013,320130040,0040,centroid
320130105003005,32,013,320130045,0045,centroid
320130105003021,32,013,320130045,0045,centroid
320130105003675,32,013,320130030,0030,centroid
320130105003666,32,013,320130030,0030,centroid
320130105003258,32,013,320130030,0030,centroid
320130106001750,32,013,320130035,0035,centroid
320130106001749,32,013,320130035,0035,centroid
320130106001568,32,013,320130035,0035,centroid
320130106001194,32,013,320130035,0035,centroid
320130106001824,32,013,320130035,0035,centroid
320130106001449,32,013,320130035,0035,centroid
320130106001832,32,013,320130035,0035,centroid
320130106001833,32,013,320130035,0035,centroid
320130106001840,32,013,320130035,0035,centroid
320130106001847,32,013,320130035,0035,centroid
320130106001498,32,013,320130035,0035,centroid
320130106001410,32,013,320130035,0035,centroid
320130106001025,32,013,320130050,0050,centroid
320130106001421,32,013,320130035,0035,centroid
320130106002099,32,013,320130050,0050,centroid
320130105001114,32,013,320130040,0040,centroid
320130105002443,32,013,320130045,0045,centroid
320130105002394,32,013,320130045,0045,centroid
320130105002392,32,013,320130045,0045,centroid
320130105002245,32,013,320130040,0040,centroid
320130105002636,32,013,320130040,0040,centroid
320130105002482,32,013,320130045,0045,centroid
320130105002469,32,013,320130045,0045,centroid
320130105003385,32,013,320130030,0030,centroid
320130105003717,32,013,320130030,0030,centroid
320130105003390,32,013,320130030,0030,centroid
320130106002005,32,013,320130050,0050,centroid
320130106001741,32,013,320130035,0035,centroid
320130106001074,32,013,320130050,0050,centroid
320130106001605,32,013,320130035,0035,centroid
320130106001951,32,013,320130035,0035,centroid
320130106001574,32,013,320130035,0035,centroid
320130106001587,32,013,320130035,0035,centroid
320130106001003,32,013,320130050,0050,centroid
320130106001176,32,013,320130035,0035,centroid
320130106001054,32,013,320130050,0050,centroid
320130106001660,32,013,320130035,0035,centroid
320130106001855,32,013,320130035,0035,centroid
320130105002435,32,013,320130045,0045,centroid
320130105002434,32,013,320130040,0040,centroid
320130105002080,32,013,320130040,0040,centroid
320130105002323,32,013,320130040,0040,centroid
320130105002692,32,013,320130050,0050,centroid
320130105002606,32,013,320130050,0050,centroid
320130105002374,32,013,320130040,0040,centroid
320130105002330,32,013,320130040,0040,centroid
320130105002363,32,013,320130040,0040,centroid
320130105002355,32,013,320130040,0040,centroid
320130105002560,32,013,320130050,0050,centroid
320130105002492,32,013,320130045,0045,centroid
320130105002515,32,013,320130045,0045,centroid
320130107001001,32,013,320130025,0025,centroid
320130105004116,32,013,320130030,0030,centroid
320130105004136,32,013,320130030,0030,centroid
320130105004148,32,013,320130030,0030,centroid
320130105004143,32,013,320130030,0030,centroid
320130105004127,32,013,320130025,0025,centroid
320130105004153,32,013,320130030,0030,centroid
320130105003685,32,013,320130030,0030,centroid
320130105003699,32,013,320130030,0030,centroid
320130105003702,32,013,320130030,0030,centroid
320130105003309,32,013,320130030,0030,centroid
320130105003451,32,013,320130030,0030,centroid
320130106001217,32,013,320130035,0035,centroid
320130106001437,32,013,320130035,0035,centroid
320130106001416,32,013,320130035,0035,centroid
320130106001174,32,013,320130035,0035,centroid
320130106001189,32,013,320130035,0035,centroid
320130106001584,32,013,320130035,0035,centroid
320130106002029,32,013,320130050,0050,centroid
320130106001010,32,013,320130050,0050,centroid
320130106001614,32,013,320130050,0050,centroid
320130105003148,32,013,320130045,0045,centroid
320130105003162,32,013,320130045,0045,centroid
320130105003076,32,013,320130030,0030,centroid
320130105003078,32,013,320130030,0030,centroid
320130105003089,32,013,320130030,0030,centroid
320130105003654,32,013,320130030,0030,centroid
320130105003619,32,013,320130030,0030,centroid
